Timestamp,Direction,RTT_ms,RTTvar_ms,Retransmissions,CWND,SSTHRESH,Throughput_Mbps
103.312,S_C,656.789,289.477,0,7,7,N/A
103.920,C_S,642.279,202.776,0,2,2,N/A
103.920,C_S,N/A,N/A,N/A,N/A,N/A,0.0009
103.920,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
104.540,S_C,650.681,229.324,0,7,7,N/A
105.047,C_S,639.494,157.653,0,2,2,N/A
105.047,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
105.047,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
105.802,S_C,632.688,207.979,0,7,7,N/A
106.374,C_S,653.959,147.170,0,2,2,N/A
106.374,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
106.374,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
106.594,S_C,624.977,171.406,0,7,7,N/A
107.073,C_S,599.781,156.116,0,2,2,N/A
107.559,S_C,606.604,165.301,0,7,7,N/A
107.559,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
107.559,S_C,N/A,N/A,N/A,N/A,N/A,0.0011
108.159,C_S,585.649,145.350,0,2,2,N/A
108.378,S_C,605.708,125.768,0,7,7,N/A
108.887,C_S,539.781,152.275,0,2,2,N/A
108.887,C_S,N/A,N/A,N/A,N/A,N/A,0.0010
108.887,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
109.652,S_C,593.556,118.630,0,7,7,N/A
110.057,C_S,567.787,170.218,0,2,2,N/A
110.057,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
110.057,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
110.341,S_C,570.043,120.801,0,7,7,N/A
110.963,C_S,532.290,173.773,0,2,2,N/A
111.465,S_C,576.426,103.365,0,7,7,N/A
111.465,C_S,N/A,N/A,N/A,N/A,N/A,0.0005
111.465,S_C,N/A,N/A,N/A,N/A,N/A,0.0009
112.028,C_S,528.515,137.879,0,2,2,N/A
112.482,S_C,574.690,80.995,0,7,7,N/A
112.482,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
112.482,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
113.026,C_S,519.192,122.056,0,2,2,N/A
113.464,S_C,570.798,68.531,0,7,7,N/A
114.034,C_S,509.017,111.891,0,2,2,N/A
114.034,C_S,N/A,N/A,N/A,N/A,N/A,0.0008
114.034,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
115.370,C_S,N/A,N/A,N/A,N/A,N/A,0.0000
115.370,S_C,N/A,N/A,N/A,N/A,N/A,0.0000
115.747,S_C,570.748,51.499,0,7,7,N/A
116.750,C_S,N/A,N/A,N/A,N/A,N/A,0.0000
116.750,S_C,N/A,N/A,N/A,N/A,N/A,0.0005
116.955,C_S,659.390,384.664,0,2,2,N/A
117.163,S_C,528.029,60.569,0,7,7,N/A
117.405,C_S,602.966,386.749,0,2,2,N/A
118.172,S_C,492.205,67.632,0,4,4,N/A
118.172,C_S,N/A,N/A,N/A,N/A,N/A,0.0009
118.172,S_C,N/A,N/A,N/A,N/A,N/A,0.0009
118.701,C_S,623.416,330.963,0,2,2,N/A
119.256,S_C,496.823,59.960,0,4,4,N/A
119.256,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
119.256,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
120.119,C_S,614.818,265.418,0,2,2,N/A
120.365,S_C,542.595,136.515,0,4,4,N/A
120.365,C_S,N/A,N/A,N/A,N/A,N/A,0.0006
120.365,S_C,N/A,N/A,N/A,N/A,N/A,0.0006
121.382,C_S,N/A,N/A,N/A,N/A,N/A,0.0000
121.382,S_C,N/A,N/A,N/A,N/A,N/A,0.0000
121.677,C_S,568.699,268.654,0,2,2,N/A
122.278,S_C,501.271,142.580,0,4,4,N/A
122.824,C_S,572.673,209.439,0,2,2,N/A
122.824,C_S,N/A,N/A,N/A,N/A,N/A,0.0009
122.824,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
123.349,S_C,506.844,118.081,0,2,2,N/A
124.354,C_S,N/A,N/A,N/A,N/A,N/A,0.0000
124.354,S_C,N/A,N/A,N/A,N/A,N/A,0.0004
125.226,C_S,566.704,169.016,0,2,2,N/A
